interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,market,location_short_name,location_type,lmp
2022-01-01T11:05:00-05:00,2022-01-01 16:05:00+00:00,2022-01-01T11:10:00-05:00,2022-01-01 16:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.20212
2022-01-01T11:10:00-05:00,2022-01-01 16:10:00+00:00,2022-01-01T11:15:00-05:00,2022-01-01 16:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.710719
2022-01-01T11:15:00-05:00,2022-01-01 16:15:00+00:00,2022-01-01T11:20:00-05:00,2022-01-01 16:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.010492
2022-01-01T11:20:00-05:00,2022-01-01 16:20:00+00:00,2022-01-01T11:25:00-05:00,2022-01-01 16:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.462977
2022-01-01T11:25:00-05:00,2022-01-01 16:25:00+00:00,2022-01-01T11:30:00-05:00,2022-01-01 16:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.014029
2022-01-01T11:30:00-05:00,2022-01-01 16:30:00+00:00,2022-01-01T11:35:00-05:00,2022-01-01 16:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.207361
2022-01-01T11:35:00-05:00,2022-01-01 16:35:00+00:00,2022-01-01T11:40:00-05:00,2022-01-01 16:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.577969
2022-01-01T11:40:00-05:00,2022-01-01 16:40:00+00:00,2022-01-01T11:45:00-05:00,2022-01-01 16:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.932436
2022-01-01T11:45:00-05:00,2022-01-01 16:45:00+00:00,2022-01-01T11:50:00-05:00,2022-01-01 16:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.552073
2022-01-01T11:50:00-05:00,2022-01-01 16:50:00+00:00,2022-01-01T11:55:00-05:00,2022-01-01 16:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.56239
2022-01-01T11:55:00-05:00,2022-01-01 16:55:00+00:00,2022-01-01T12:00:00-05:00,2022-01-01 17:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.334247
2022-01-01T12:00:00-05:00,2022-01-01 17:00:00+00:00,2022-01-01T12:05:00-05:00,2022-01-01 17:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.565304
2022-01-01T12:05:00-05:00,2022-01-01 17:05:00+00:00,2022-01-01T12:10:00-05:00,2022-01-01 17:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.014133
2022-01-01T12:10:00-05:00,2022-01-01 17:10:00+00:00,2022-01-01T12:15:00-05:00,2022-01-01 17:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.384892
2022-01-01T12:15:00-05:00,2022-01-01 17:15:00+00:00,2022-01-01T12:20:00-05:00,2022-01-01 17:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.354326
2022-01-01T12:20:00-05:00,2022-01-01 17:20:00+00:00,2022-01-01T12:25:00-05:00,2022-01-01 17:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.722981
2022-01-01T12:25:00-05:00,2022-01-01 17:25:00+00:00,2022-01-01T12:30:00-05:00,2022-01-01 17:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.68753
2022-01-01T12:30:00-05:00,2022-01-01 17:30:00+00:00,2022-01-01T12:35:00-05:00,2022-01-01 17:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.061679
2022-01-01T12:35:00-05:00,2022-01-01 17:35:00+00:00,2022-01-01T12:40:00-05:00,2022-01-01 17:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.550125
2022-01-01T12:40:00-05:00,2022-01-01 17:40:00+00:00,2022-01-01T12:45:00-05:00,2022-01-01 17:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.34574
2022-01-01T12:45:00-05:00,2022-01-01 17:45:00+00:00,2022-01-01T12:50:00-05:00,2022-01-01 17:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.450867
2022-01-01T12:50:00-05:00,2022-01-01 17:50:00+00:00,2022-01-01T12:55:00-05:00,2022-01-01 17:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.804961
2022-01-01T12:55:00-05:00,2022-01-01 17:55:00+00:00,2022-01-01T13:00:00-05:00,2022-01-01 18:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.609882
2022-01-01T13:00:00-05:00,2022-01-01 18:00:00+00:00,2022-01-01T13:05:00-05:00,2022-01-01 18:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.555392
2022-01-01T13:05:00-05:00,2022-01-01 18:05:00+00:00,2022-01-01T13:10:00-05:00,2022-01-01 18:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.554269
2022-01-01T13:10:00-05:00,2022-01-01 18:10:00+00:00,2022-01-01T13:15:00-05:00,2022-01-01 18:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.583063
2022-01-01T13:15:00-05:00,2022-01-01 18:15:00+00:00,2022-01-01T13:20:00-05:00,2022-01-01 18:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.466724
2022-01-01T13:20:00-05:00,2022-01-01 18:20:00+00:00,2022-01-01T13:25:00-05:00,2022-01-01 18:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.468484
2022-01-01T13:25:00-05:00,2022-01-01 18:25:00+00:00,2022-01-01T13:30:00-05:00,2022-01-01 18:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.200538
2022-01-01T13:30:00-05:00,2022-01-01 18:30:00+00:00,2022-01-01T13:35:00-05:00,2022-01-01 18:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.605636
2022-01-01T13:35:00-05:00,2022-01-01 18:35:00+00:00,2022-01-01T13:40:00-05:00,2022-01-01 18:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.428628
2022-01-01T13:40:00-05:00,2022-01-01 18:40:00+00:00,2022-01-01T13:45:00-05:00,2022-01-01 18:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.324502
2022-01-01T13:45:00-05:00,2022-01-01 18:45:00+00:00,2022-01-01T13:50:00-05:00,2022-01-01 18:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.385487
2022-01-01T13:50:00-05:00,2022-01-01 18:50:00+00:00,2022-01-01T13:55:00-05:00,2022-01-01 18:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.355204
2022-01-01T13:55:00-05:00,2022-01-01 18:55:00+00:00,2022-01-01T14:00:00-05:00,2022-01-01 19:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.36713
2022-01-01T14:00:00-05:00,2022-01-01 19:00:00+00:00,2022-01-01T14:05:00-05:00,2022-01-01 19:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.161678
2022-01-01T14:05:00-05:00,2022-01-01 19:05:00+00:00,2022-01-01T14:10:00-05:00,2022-01-01 19:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.577802
2022-01-01T14:10:00-05:00,2022-01-01 19:10:00+00:00,2022-01-01T14:15:00-05:00,2022-01-01 19:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.475363
2022-01-01T14:15:00-05:00,2022-01-01 19:15:00+00:00,2022-01-01T14:20:00-05:00,2022-01-01 19:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.577296
2022-01-01T14:20:00-05:00,2022-01-01 19:20:00+00:00,2022-01-01T14:25:00-05:00,2022-01-01 19:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.268188
2022-01-01T14:25:00-05:00,2022-01-01 19:25:00+00:00,2022-01-01T14:30:00-05:00,2022-01-01 19:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.457974
2022-01-01T14:30:00-05:00,2022-01-01 19:30:00+00:00,2022-01-01T14:35:00-05:00,2022-01-01 19:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.520305
2022-01-01T14:35:00-05:00,2022-01-01 19:35:00+00:00,2022-01-01T14:40:00-05:00,2022-01-01 19:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.790218
2022-01-01T14:40:00-05:00,2022-01-01 19:40:00+00:00,2022-01-01T14:45:00-05:00,2022-01-01 19:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.559679
2022-01-01T14:45:00-05:00,2022-01-01 19:45:00+00:00,2022-01-01T14:50:00-05:00,2022-01-01 19:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.384155
2022-01-01T14:50:00-05:00,2022-01-01 19:50:00+00:00,2022-01-01T14:55:00-05:00,2022-01-01 19:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.381394
2022-01-01T14:55:00-05:00,2022-01-01 19:55:00+00:00,2022-01-01T15:00:00-05:00,2022-01-01 20:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.938986
2022-01-01T15:00:00-05:00,2022-01-01 20:00:00+00:00,2022-01-01T15:05:00-05:00,2022-01-01 20:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.586978
2022-01-01T15:05:00-05:00,2022-01-01 20:05:00+00:00,2022-01-01T15:10:00-05:00,2022-01-01 20:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.240624
2022-01-01T15:10:00-05:00,2022-01-01 20:10:00+00:00,2022-01-01T15:15:00-05:00,2022-01-01 20:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.924123
2022-01-01T15:15:00-05:00,2022-01-01 20:15:00+00:00,2022-01-01T15:20:00-05:00,2022-01-01 20:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.172539
2022-01-01T15:20:00-05:00,2022-01-01 20:20:00+00:00,2022-01-01T15:25:00-05:00,2022-01-01 20:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.44793
2022-01-01T15:25:00-05:00,2022-01-01 20:25:00+00:00,2022-01-01T15:30:00-05:00,2022-01-01 20:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.440646
2022-01-01T15:30:00-05:00,2022-01-01 20:30:00+00:00,2022-01-01T15:35:00-05:00,2022-01-01 20:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.947675
2022-01-01T15:35:00-05:00,2022-01-01 20:35:00+00:00,2022-01-01T15:40:00-05:00,2022-01-01 20:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.720488
2022-01-01T15:40:00-05:00,2022-01-01 20:40:00+00:00,2022-01-01T15:45:00-05:00,2022-01-01 20:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.390498
2022-01-01T15:45:00-05:00,2022-01-01 20:45:00+00:00,2022-01-01T15:50:00-05:00,2022-01-01 20:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.223198
2022-01-01T15:50:00-05:00,2022-01-01 20:50:00+00:00,2022-01-01T15:55:00-05:00,2022-01-01 20:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.553426
2022-01-01T15:55:00-05:00,2022-01-01 20:55:00+00:00,2022-01-01T16:00:00-05:00,2022-01-01 21:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.050734
2022-01-01T16:00:00-05:00,2022-01-01 21:00:00+00:00,2022-01-01T16:05:00-05:00,2022-01-01 21:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.592877
2022-01-01T16:05:00-05:00,2022-01-01 21:05:00+00:00,2022-01-01T16:10:00-05:00,2022-01-01 21:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.397978
2022-01-01T16:10:00-05:00,2022-01-01 21:10:00+00:00,2022-01-01T16:15:00-05:00,2022-01-01 21:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.72268
2022-01-01T16:15:00-05:00,2022-01-01 21:15:00+00:00,2022-01-01T16:20:00-05:00,2022-01-01 21:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.052574
2022-01-01T16:20:00-05:00,2022-01-01 21:20:00+00:00,2022-01-01T16:25:00-05:00,2022-01-01 21:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.350091
2022-01-01T16:25:00-05:00,2022-01-01 21:25:00+00:00,2022-01-01T16:30:00-05:00,2022-01-01 21:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.90635
2022-01-01T16:30:00-05:00,2022-01-01 21:30:00+00:00,2022-01-01T16:35:00-05:00,2022-01-01 21:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.523775
2022-01-01T16:35:00-05:00,2022-01-01 21:35:00+00:00,2022-01-01T16:40:00-05:00,2022-01-01 21:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.295248
2022-01-01T16:40:00-05:00,2022-01-01 21:40:00+00:00,2022-01-01T16:45:00-05:00,2022-01-01 21:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,28.432859
2022-01-01T16:45:00-05:00,2022-01-01 21:45:00+00:00,2022-01-01T16:50:00-05:00,2022-01-01 21:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,27.039467
2022-01-01T16:50:00-05:00,2022-01-01 21:50:00+00:00,2022-01-01T16:55:00-05:00,2022-01-01 21:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.336839
2022-01-01T16:55:00-05:00,2022-01-01 21:55:00+00:00,2022-01-01T17:00:00-05:00,2022-01-01 22:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.97148
2022-01-01T17:00:00-05:00,2022-01-01 22:00:00+00:00,2022-01-01T17:05:00-05:00,2022-01-01 22:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.792262
2022-01-01T17:05:00-05:00,2022-01-01 22:05:00+00:00,2022-01-01T17:10:00-05:00,2022-01-01 22:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.639239
2022-01-01T17:10:00-05:00,2022-01-01 22:10:00+00:00,2022-01-01T17:15:00-05:00,2022-01-01 22:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.127879
2022-01-01T17:15:00-05:00,2022-01-01 22:15:00+00:00,2022-01-01T17:20:00-05:00,2022-01-01 22:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.408386
2022-01-01T17:20:00-05:00,2022-01-01 22:20:00+00:00,2022-01-01T17:25:00-05:00,2022-01-01 22:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,26.424525
2022-01-01T17:25:00-05:00,2022-01-01 22:25:00+00:00,2022-01-01T17:30:00-05:00,2022-01-01 22:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,26.615938
2022-01-01T17:30:00-05:00,2022-01-01 22:30:00+00:00,2022-01-01T17:35:00-05:00,2022-01-01 22:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,26.613745
2022-01-01T17:35:00-05:00,2022-01-01 22:35:00+00:00,2022-01-01T17:40:00-05:00,2022-01-01 22:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,26.728204
2022-01-01T17:40:00-05:00,2022-01-01 22:40:00+00:00,2022-01-01T17:45:00-05:00,2022-01-01 22:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,26.240957
2022-01-01T17:45:00-05:00,2022-01-01 22:45:00+00:00,2022-01-01T17:50:00-05:00,2022-01-01 22:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.993131
2022-01-01T17:50:00-05:00,2022-01-01 22:50:00+00:00,2022-01-01T17:55:00-05:00,2022-01-01 22:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.253295
2022-01-01T17:55:00-05:00,2022-01-01 22:55:00+00:00,2022-01-01T18:00:00-05:00,2022-01-01 23:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.25722
2022-01-01T18:00:00-05:00,2022-01-01 23:00:00+00:00,2022-01-01T18:05:00-05:00,2022-01-01 23:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.363201
2022-01-01T18:05:00-05:00,2022-01-01 23:05:00+00:00,2022-01-01T18:10:00-05:00,2022-01-01 23:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.190569
2022-01-01T18:10:00-05:00,2022-01-01 23:10:00+00:00,2022-01-01T18:15:00-05:00,2022-01-01 23:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.383524
2022-01-01T18:15:00-05:00,2022-01-01 23:15:00+00:00,2022-01-01T18:20:00-05:00,2022-01-01 23:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.105994
2022-01-01T18:20:00-05:00,2022-01-01 23:20:00+00:00,2022-01-01T18:25:00-05:00,2022-01-01 23:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,24.081395
2022-01-01T18:25:00-05:00,2022-01-01 23:25:00+00:00,2022-01-01T18:30:00-05:00,2022-01-01 23:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.128257
2022-01-01T18:30:00-05:00,2022-01-01 23:30:00+00:00,2022-01-01T18:35:00-05:00,2022-01-01 23:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.373189
2022-01-01T18:35:00-05:00,2022-01-01 23:35:00+00:00,2022-01-01T18:40:00-05:00,2022-01-01 23:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.246872
2022-01-01T18:40:00-05:00,2022-01-01 23:40:00+00:00,2022-01-01T18:45:00-05:00,2022-01-01 23:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.701518
2022-01-01T18:45:00-05:00,2022-01-01 23:45:00+00:00,2022-01-01T18:50:00-05:00,2022-01-01 23:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.985927
2022-01-01T18:50:00-05:00,2022-01-01 23:50:00+00:00,2022-01-01T18:55:00-05:00,2022-01-01 23:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.797813
2022-01-01T18:55:00-05:00,2022-01-01 23:55:00+00:00,2022-01-01T19:00:00-05:00,2022-01-02 00:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.313103
2022-01-01T19:00:00-05:00,2022-01-02 00:00:00+00:00,2022-01-01T19:05:00-05:00,2022-01-02 00:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.996575
2022-01-01T19:05:00-05:00,2022-01-02 00:05:00+00:00,2022-01-01T19:10:00-05:00,2022-01-02 00:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.295197
2022-01-01T19:10:00-05:00,2022-01-02 00:10:00+00:00,2022-01-01T19:15:00-05:00,2022-01-02 00:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.427895
2022-01-01T19:15:00-05:00,2022-01-02 00:15:00+00:00,2022-01-01T19:20:00-05:00,2022-01-02 00:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.988193
2022-01-01T19:20:00-05:00,2022-01-02 00:20:00+00:00,2022-01-01T19:25:00-05:00,2022-01-02 00:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,19.062455
2022-01-01T19:25:00-05:00,2022-01-02 00:25:00+00:00,2022-01-01T19:30:00-05:00,2022-01-02 00:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.777967
2022-01-01T19:30:00-05:00,2022-01-02 00:30:00+00:00,2022-01-01T19:35:00-05:00,2022-01-02 00:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.613085
2022-01-01T19:35:00-05:00,2022-01-02 00:35:00+00:00,2022-01-01T19:40:00-05:00,2022-01-02 00:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.929544
2022-01-01T19:40:00-05:00,2022-01-02 00:40:00+00:00,2022-01-01T19:45:00-05:00,2022-01-02 00:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.977728
2022-01-01T19:45:00-05:00,2022-01-02 00:45:00+00:00,2022-01-01T19:50:00-05:00,2022-01-02 00:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.685654
2022-01-01T19:50:00-05:00,2022-01-02 00:50:00+00:00,2022-01-01T19:55:00-05:00,2022-01-02 00:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.715567
2022-01-01T19:55:00-05:00,2022-01-02 00:55:00+00:00,2022-01-01T20:00:00-05:00,2022-01-02 01:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.929239
2022-01-01T20:00:00-05:00,2022-01-02 01:00:00+00:00,2022-01-01T20:05:00-05:00,2022-01-02 01:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.913412
2022-01-01T20:05:00-05:00,2022-01-02 01:05:00+00:00,2022-01-01T20:10:00-05:00,2022-01-02 01:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,19.322834
2022-01-01T20:10:00-05:00,2022-01-02 01:10:00+00:00,2022-01-01T20:15:00-05:00,2022-01-02 01:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.581907
2022-01-01T20:15:00-05:00,2022-01-02 01:15:00+00:00,2022-01-01T20:20:00-05:00,2022-01-02 01:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.970052
2022-01-01T20:20:00-05:00,2022-01-02 01:20:00+00:00,2022-01-01T20:25:00-05:00,2022-01-02 01:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.80324
2022-01-01T20:25:00-05:00,2022-01-02 01:25:00+00:00,2022-01-01T20:30:00-05:00,2022-01-02 01:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.016133
2022-01-01T20:30:00-05:00,2022-01-02 01:30:00+00:00,2022-01-01T20:35:00-05:00,2022-01-02 01:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.585113
2022-01-01T20:35:00-05:00,2022-01-02 01:35:00+00:00,2022-01-01T20:40:00-05:00,2022-01-02 01:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.254565
2022-01-01T20:40:00-05:00,2022-01-02 01:40:00+00:00,2022-01-01T20:45:00-05:00,2022-01-02 01:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.27899
2022-01-01T20:45:00-05:00,2022-01-02 01:45:00+00:00,2022-01-01T20:50:00-05:00,2022-01-02 01:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.201635
2022-01-01T20:50:00-05:00,2022-01-02 01:50:00+00:00,2022-01-01T20:55:00-05:00,2022-01-02 01:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,19.34344
2022-01-01T20:55:00-05:00,2022-01-02 01:55:00+00:00,2022-01-01T21:00:00-05:00,2022-01-02 02:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.099792
2022-01-01T21:00:00-05:00,2022-01-02 02:00:00+00:00,2022-01-01T21:05:00-05:00,2022-01-02 02:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.687772
2022-01-01T21:05:00-05:00,2022-01-02 02:05:00+00:00,2022-01-01T21:10:00-05:00,2022-01-02 02:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.156509
2022-01-01T21:10:00-05:00,2022-01-02 02:10:00+00:00,2022-01-01T21:15:00-05:00,2022-01-02 02:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.435886
2022-01-01T21:15:00-05:00,2022-01-02 02:15:00+00:00,2022-01-01T21:20:00-05:00,2022-01-02 02:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.578921
2022-01-01T21:20:00-05:00,2022-01-02 02:20:00+00:00,2022-01-01T21:25:00-05:00,2022-01-02 02:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,25.763334
2022-01-01T21:25:00-05:00,2022-01-02 02:25:00+00:00,2022-01-01T21:30:00-05:00,2022-01-02 02:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.196854
2022-01-01T21:30:00-05:00,2022-01-02 02:30:00+00:00,2022-01-01T21:35:00-05:00,2022-01-02 02:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.485583
2022-01-01T21:35:00-05:00,2022-01-02 02:35:00+00:00,2022-01-01T21:40:00-05:00,2022-01-02 02:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,19.151473
2022-01-01T21:40:00-05:00,2022-01-02 02:40:00+00:00,2022-01-01T21:45:00-05:00,2022-01-02 02:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.992068
2022-01-01T21:45:00-05:00,2022-01-02 02:45:00+00:00,2022-01-01T21:50:00-05:00,2022-01-02 02:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,19.293263
2022-01-01T21:50:00-05:00,2022-01-02 02:50:00+00:00,2022-01-01T21:55:00-05:00,2022-01-02 02:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,20.23663
2022-01-01T21:55:00-05:00,2022-01-02 02:55:00+00:00,2022-01-01T22:00:00-05:00,2022-01-02 03:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.595834
2022-01-01T22:00:00-05:00,2022-01-02 03:00:00+00:00,2022-01-01T22:05:00-05:00,2022-01-02 03:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,23.505758
2022-01-01T22:05:00-05:00,2022-01-02 03:05:00+00:00,2022-01-01T22:10:00-05:00,2022-01-02 03:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.729403
2022-01-01T22:10:00-05:00,2022-01-02 03:10:00+00:00,2022-01-01T22:15:00-05:00,2022-01-02 03:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.169566
2022-01-01T22:15:00-05:00,2022-01-02 03:15:00+00:00,2022-01-01T22:20:00-05:00,2022-01-02 03:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.117861
2022-01-01T22:20:00-05:00,2022-01-02 03:20:00+00:00,2022-01-01T22:25:00-05:00,2022-01-02 03:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,22.050192
2022-01-01T22:25:00-05:00,2022-01-02 03:25:00+00:00,2022-01-01T22:30:00-05:00,2022-01-02 03:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.73418
2022-01-01T22:30:00-05:00,2022-01-02 03:30:00+00:00,2022-01-01T22:35:00-05:00,2022-01-02 03:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.906356
2022-01-01T22:35:00-05:00,2022-01-02 03:35:00+00:00,2022-01-01T22:40:00-05:00,2022-01-02 03:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,21.926607
